quarter,region,house_type,avg_sqm_price_real,n_transactions,cumulative_max,drawdown_pct
2020Q4,Fyn & islands,Summerhouse,21712.9,158,30174.8,-28.04
2021Q1,Fyn & islands,Summerhouse,22661.3,220,30174.8,-24.9
2021Q2,Fyn & islands,Summerhouse,24837.9,238,30174.8,-17.69
2021Q3,Fyn & islands,Summerhouse,24209.0,134,30174.8,-19.77
2021Q4,Fyn & islands,Summerhouse,25052.4,86,30174.8,-16.98
2022Q1,Fyn & islands,Summerhouse,22850.5,88,30174.8,-24.27
2022Q2,Fyn & islands,Summerhouse,23932.8,122,30174.8,-20.69
2022Q3,Fyn & islands,Summerhouse,25016.0,123,30174.8,-17.1
2022Q4,Fyn & islands,Summerhouse,23071.4,51,30174.8,-23.54
2023Q1,Fyn & islands,Summerhouse,25039.0,71,30174.8,-17.02
2023Q2,Fyn & islands,Summerhouse,24119.2,129,30174.8,-20.07
2023Q3,Fyn & islands,Summerhouse,25389.6,91,30174.8,-15.86
2023Q4,Fyn & islands,Summerhouse,23438.8,95,30174.8,-22.32
2024Q1,Fyn & islands,Summerhouse,25750.7,108,30174.8,-14.66
2024Q2,Fyn & islands,Summerhouse,24850.5,145,30174.8,-17.64
2024Q3,Fyn & islands,Summerhouse,25073.7,137,30174.8,-16.91
2024Q4,Fyn & islands,Summerhouse,27244.7,10,30174.8,-9.71
1992Q1,Fyn & islands,Townhouse,8819.2,41,8819.2,0.0
1992Q2,Fyn & islands,Townhouse,8980.7,27,8980.7,0.0
1992Q3,Fyn & islands,Townhouse,10374.3,66,10374.3,0.0
1992Q4,Fyn & islands,Townhouse,15695.0,92,15695.0,0.0
1993Q1,Fyn & islands,Townhouse,10007.2,41,15695.0,-36.24
1993Q2,Fyn & islands,Townhouse,8217.2,33,15695.0,-47.64
1993Q3,Fyn & islands,Townhouse,9566.6,43,15695.0,-39.05
1993Q4,Fyn & islands,Townhouse,10655.7,52,15695.0,-32.11
1994Q1,Fyn & islands,Townhouse,8420.0,35,15695.0,-46.35
1994Q2,Fyn & islands,Townhouse,10324.6,61,15695.0,-34.22
1994Q3,Fyn & islands,Townhouse,12648.1,44,15695.0,-19.41
1994Q4,Fyn & islands,Townhouse,18680.2,45,18680.2,0.0
1995Q1,Fyn & islands,Townhouse,9685.7,38,18680.2,-48.15
1995Q2,Fyn & islands,Townhouse,9842.8,58,18680.2,-47.31
1995Q3,Fyn & islands,Townhouse,9596.9,46,18680.2,-48.63
1995Q4,Fyn & islands,Townhouse,10738.1,53,18680.2,-42.52
1996Q1,Fyn & islands,Townhouse,10819.8,52,18680.2,-42.08
1996Q2,Fyn & islands,Townhouse,11505.4,60,18680.2,-38.41
1996Q3,Fyn & islands,Townhouse,12752.6,58,18680.2,-31.73
1996Q4,Fyn & islands,Townhouse,12935.5,64,18680.2,-30.75
1997Q1,Fyn & islands,Townhouse,11009.6,43,18680.2,-41.06
1997Q2,Fyn & islands,Townhouse,12295.4,47,18680.2,-34.18
1997Q3,Fyn & islands,Townhouse,11928.3,77,18680.2,-36.14
1997Q4,Fyn & islands,Townhouse,11677.8,55,18680.2,-37.49
1998Q1,Fyn & islands,Townhouse,13221.7,83,18680.2,-29.22
1998Q2,Fyn & islands,Townhouse,12688.0,64,18680.2,-32.08
1998Q3,Fyn & islands,Townhouse,32038.1,112,32038.1,0.0
1998Q4,Fyn & islands,Townhouse,19111.3,107,32038.1,-40.35
1999Q1,Fyn & islands,Townhouse,14354.3,49,32038.1,-55.2
1999Q2,Fyn & islands,Townhouse,20804.7,111,32038.1,-35.06
1999Q3,Fyn & islands,Townhouse,12203.1,89,32038.1,-61.91
1999Q4,Fyn & islands,Townhouse,25314.7,93,32038.1,-20.99
2000Q1,Fyn & islands,Townhouse,15878.5,55,32038.1,-50.44
2000Q2,Fyn & islands,Townhouse,12694.2,79,32038.1,-60.38
2000Q3,Fyn & islands,Townhouse,14133.4,58,32038.1,-55.89
2000Q4,Fyn & islands,Townhouse,12042.1,61,32038.1,-62.41
2001Q1,Fyn & islands,Townhouse,13236.9,56,32038.1,-58.68
2001Q2,Fyn & islands,Townhouse,25589.4,115,32038.1,-20.13
2001Q3,Fyn & islands,Townhouse,13008.8,63,32038.1,-59.4
2001Q4,Fyn & islands,Townhouse,12455.4,59,32038.1,-61.12
2002Q1,Fyn & islands,Townhouse,15723.8,91,32038.1,-50.92
2002Q2,Fyn & islands,Townhouse,17113.1,113,32038.1,-46.59
2002Q3,Fyn & islands,Townhouse,25504.9,132,32038.1,-20.39
2002Q4,Fyn & islands,Townhouse,13398.3,62,32038.1,-58.18
2003Q1,Fyn & islands,Townhouse,18296.0,72,32038.1,-42.89
2003Q2,Fyn & islands,Townhouse,16110.0,98,32038.1,-49.72
2003Q3,Fyn & islands,Townhouse,43199.5,203,43199.5,0.0
2003Q4,Fyn & islands,Townhouse,23344.9,117,43199.5,-45.96
2004Q1,Fyn & islands,Townhouse,33780.1,148,43199.5,-21.8
2004Q2,Fyn & islands,Townhouse,42095.7,188,43199.5,-2.56
2004Q3,Fyn & islands,Townhouse,13160.1,61,43199.5,-69.54
2004Q4,Fyn & islands,Townhouse,40755.4,165,43199.5,-5.66
2005Q1,Fyn & islands,Townhouse,12703.3,103,43199.5,-70.59
2005Q2,Fyn & islands,Townhouse,25303.0,153,43199.5,-41.43
2005Q3,Fyn & islands,Townhouse,15051.1,104,43199.5,-65.16
2005Q4,Fyn & islands,Townhouse,17684.4,117,43199.5,-59.06
2006Q1,Fyn & islands,Townhouse,16796.3,98,43199.5,-61.12
2006Q2,Fyn & islands,Townhouse,23936.0,150,43199.5,-44.59
2006Q3,Fyn & islands,Townhouse,19224.1,102,43199.5,-55.5
2006Q4,Fyn & islands,Townhouse,21535.1,130,43199.5,-50.15
2007Q1,Fyn & islands,Townhouse,21249.0,125,43199.5,-50.81
2007Q2,Fyn & islands,Townhouse,21878.8,159,43199.5,-49.35
2007Q3,Fyn & islands,Townhouse,19850.7,106,43199.5,-54.05
2007Q4,Fyn & islands,Townhouse,20787.7,113,43199.5,-51.88
2008Q1,Fyn & islands,Townhouse,24524.0,127,43199.5,-43.23
2008Q2,Fyn & islands,Townhouse,24734.8,138,43199.5,-42.74
2008Q3,Fyn & islands,Townhouse,18041.4,66,43199.5,-58.24
2008Q4,Fyn & islands,Townhouse,18140.1,48,43199.5,-58.01
2009Q1,Fyn & islands,Townhouse,22791.9,65,43199.5,-47.24
2009Q2,Fyn & islands,Townhouse,22248.9,65,43199.5,-48.5
2009Q3,Fyn & islands,Townhouse,18286.5,84,43199.5,-57.67
2009Q4,Fyn & islands,Townhouse,15983.9,69,43199.5,-63.0
2010Q1,Fyn & islands,Townhouse,26952.4,104,43199.5,-37.61
2010Q2,Fyn & islands,Townhouse,17069.1,119,43199.5,-60.49
2010Q3,Fyn & islands,Townhouse,15672.0,84,43199.5,-63.72
2010Q4,Fyn & islands,Townhouse,19163.1,111,43199.5,-55.64
2011Q1,Fyn & islands,Townhouse,17142.4,134,43199.5,-60.32
2011Q2,Fyn & islands,Townhouse,13917.0,96,43199.5,-67.78
2011Q3,Fyn & islands,Townhouse,19251.6,61,43199.5,-55.44
2011Q4,Fyn & islands,Townhouse,16319.3,64,43199.5,-62.22
2012Q1,Fyn & islands,Townhouse,17790.3,66,43199.5,-58.82
2012Q2,Fyn & islands,Townhouse,25370.2,151,43199.5,-41.27
2012Q3,Fyn & islands,Townhouse,16073.9,83,43199.5,-62.79
2012Q4,Fyn & islands,Townhouse,18850.3,69,43199.5,-56.36
2013Q1,Fyn & islands,Townhouse,17171.7,87,43199.5,-60.25
2013Q2,Fyn & islands,Townhouse,17612.1,103,43199.5,-59.23
2013Q3,Fyn & islands,Townhouse,15710.3,84,43199.5,-63.63
2013Q4,Fyn & islands,Townhouse,22011.4,96,43199.5,-49.05
2014Q1,Fyn & islands,Townhouse,22572.6,97,43199.5,-47.75
2014Q2,Fyn & islands,Townhouse,17615.4,94,43199.5,-59.22
2014Q3,Fyn & islands,Townhouse,14252.8,123,43199.5,-67.01
2014Q4,Fyn & islands,Townhouse,17486.2,113,43199.5,-59.52
2015Q1,Fyn & islands,Townhouse,17124.6,108,43199.5,-60.36
2015Q2,Fyn & islands,Townhouse,17526.9,174,43199.5,-59.43
2015Q3,Fyn & islands,Townhouse,16634.2,137,43199.5,-61.49
2015Q4,Fyn & islands,Townhouse,27088.2,140,43199.5,-37.3
2016Q1,Fyn & islands,Townhouse,16881.7,107,43199.5,-60.92
2016Q2,Fyn & islands,Townhouse,17505.4,144,43199.5,-59.48
2016Q3,Fyn & islands,Townhouse,22891.7,211,43199.5,-47.01
2016Q4,Fyn & islands,Townhouse,16523.4,88,43199.5,-61.75
2017Q3,Fyn & islands,Townhouse,22563.6,218,43199.5,-47.77
2017Q4,Fyn & islands,Townhouse,16742.3,165,43199.5,-61.24
2018Q1,Fyn & islands,Townhouse,18426.3,155,43199.5,-57.35
2018Q2,Fyn & islands,Townhouse,18447.3,232,43199.5,-57.3
2018Q3,Fyn & islands,Townhouse,18155.6,167,43199.5,-57.97
2018Q4,Fyn & islands,Townhouse,19283.9,240,43199.5,-55.36
2019Q1,Fyn & islands,Townhouse,19553.2,210,43199.5,-54.74
2019Q2,Fyn & islands,Townhouse,19323.8,212,43199.5,-55.27
2019Q3,Fyn & islands,Townhouse,23435.8,291,43199.5,-45.75
2019Q4,Fyn & islands,Townhouse,19165.8,166,43199.5,-55.63
2020Q1,Fyn & islands,Townhouse,19976.7,197,43199.5,-53.76
2020Q2,Fyn & islands,Townhouse,18644.5,251,43199.5,-56.84
2020Q3,Fyn & islands,Townhouse,19326.4,253,43199.5,-55.26
2020Q4,Fyn & islands,Townhouse,24849.4,254,43199.5,-42.48
2021Q1,Fyn & islands,Townhouse,20083.7,290,43199.5,-53.51
2021Q2,Fyn & islands,Townhouse,27026.1,386,43199.5,-37.44
2021Q3,Fyn & islands,Townhouse,25256.8,325,43199.5,-41.53
2021Q4,Fyn & islands,Townhouse,22241.2,296,43199.5,-48.52
2022Q1,Fyn & islands,Townhouse,19922.5,250,43199.5,-53.88
2022Q2,Fyn & islands,Townhouse,23286.4,288,43199.5,-46.1
2022Q3,Fyn & islands,Townhouse,20360.5,200,43199.5,-52.87
2022Q4,Fyn & islands,Townhouse,18919.2,161,43199.5,-56.21
2023Q1,Fyn & islands,Townhouse,18992.2,202,43199.5,-56.04
2023Q2,Fyn & islands,Townhouse,17907.3,238,43199.5,-58.55
2023Q3,Fyn & islands,Townhouse,17897.5,177,43199.5,-58.57
2023Q4,Fyn & islands,Townhouse,18437.3,243,43199.5,-57.32
2024Q1,Fyn & islands,Townhouse,18971.9,228,43199.5,-56.08
2024Q2,Fyn & islands,Townhouse,19092.1,235,43199.5,-55.8
2024Q3,Fyn & islands,Townhouse,17083.4,195,43199.5,-60.45
2024Q4,Fyn & islands,Townhouse,13546.9,10,43199.5,-68.64
1992Q1,Fyn & islands,Villa,7663.5,234,7663.5,0.0
1992Q2,Fyn & islands,Villa,7580.3,249,7663.5,-1.09
1992Q3,Fyn & islands,Villa,7213.1,227,7663.5,-5.88
1992Q4,Fyn & islands,Villa,7073.9,194,7663.5,-7.69
1993Q1,Fyn & islands,Villa,8626.1,191,8626.1,0.0
1993Q2,Fyn & islands,Villa,7388.6,263,8626.1,-14.35
1993Q3,Fyn & islands,Villa,8109.8,318,8626.1,-5.99
1993Q4,Fyn & islands,Villa,8178.4,263,8626.1,-5.19
1994Q1,Fyn & islands,Villa,7462.5,305,8626.1,-13.49
1994Q2,Fyn & islands,Villa,8315.1,355,8626.1,-3.61
1994Q3,Fyn & islands,Villa,8132.4,279,8626.1,-5.72
1994Q4,Fyn & islands,Villa,7874.6,268,8626.1,-8.71
1995Q1,Fyn & islands,Villa,7772.3,283,8626.1,-9.9
1995Q2,Fyn & islands,Villa,8107.3,362,8626.1,-6.01
1995Q3,Fyn & islands,Villa,8304.0,328,8626.1,-3.73
1995Q4,Fyn & islands,Villa,8769.1,313,8769.1,0.0
1996Q1,Fyn & islands,Villa,8260.7,242,8769.1,-5.8
1996Q2,Fyn & islands,Villa,8806.1,397,8806.1,0.0
1996Q3,Fyn & islands,Villa,9040.9,319,9040.9,0.0
1996Q4,Fyn & islands,Villa,8888.3,303,9040.9,-1.69
1997Q1,Fyn & islands,Villa,8643.6,282,9040.9,-4.39
1997Q2,Fyn & islands,Villa,9002.3,444,9040.9,-0.43
1997Q3,Fyn & islands,Villa,9637.0,419,9637.0,0.0
1997Q4,Fyn & islands,Villa,9846.7,384,9846.7,0.0
1998Q1,Fyn & islands,Villa,9443.4,344,9846.7,-4.1
1998Q2,Fyn & islands,Villa,9899.3,460,9899.3,0.0
1998Q3,Fyn & islands,Villa,9820.2,358,9899.3,-0.8
1998Q4,Fyn & islands,Villa,10210.4,318,10210.4,0.0
1999Q1,Fyn & islands,Villa,9642.9,343,10210.4,-5.56
1999Q2,Fyn & islands,Villa,10410.4,456,10410.4,0.0
1999Q3,Fyn & islands,Villa,10084.5,363,10410.4,-3.13
1999Q4,Fyn & islands,Villa,10259.1,328,10410.4,-1.45
2000Q1,Fyn & islands,Villa,10213.5,357,10410.4,-1.89
2000Q2,Fyn & islands,Villa,10777.6,412,10777.6,0.0
2000Q3,Fyn & islands,Villa,9884.6,396,10777.6,-8.29
2000Q4,Fyn & islands,Villa,10484.4,331,10777.6,-2.72
2001Q1,Fyn & islands,Villa,10553.4,361,10777.6,-2.08
2001Q2,Fyn & islands,Villa,10554.4,412,10777.6,-2.07
2001Q3,Fyn & islands,Villa,10002.7,411,10777.6,-7.19
2001Q4,Fyn & islands,Villa,9914.7,364,10777.6,-8.01
2002Q1,Fyn & islands,Villa,10485.4,389,10777.6,-2.71
2002Q2,Fyn & islands,Villa,10380.4,463,10777.6,-3.69
2002Q3,Fyn & islands,Villa,10164.9,395,10777.6,-5.69
2002Q4,Fyn & islands,Villa,10491.3,379,10777.6,-2.66
2003Q1,Fyn & islands,Villa,10008.0,407,10777.6,-7.14
2003Q2,Fyn & islands,Villa,10001.1,476,10777.6,-7.21
2003Q3,Fyn & islands,Villa,10155.1,479,10777.6,-5.78
2003Q4,Fyn & islands,Villa,10404.8,412,10777.6,-3.46
2004Q1,Fyn & islands,Villa,10339.0,482,10777.6,-4.07
2004Q2,Fyn & islands,Villa,10644.4,595,10777.6,-1.24
2004Q3,Fyn & islands,Villa,10654.3,339,10777.6,-1.14
2004Q4,Fyn & islands,Villa,10870.3,500,10870.3,0.0
2005Q1,Fyn & islands,Villa,10707.2,568,10870.3,-1.5
2005Q2,Fyn & islands,Villa,11587.7,756,11587.7,0.0
2005Q3,Fyn & islands,Villa,11821.2,621,11821.2,0.0
2005Q4,Fyn & islands,Villa,11284.9,647,11821.2,-4.54
2006Q1,Fyn & islands,Villa,12361.4,588,12361.4,0.0
2006Q2,Fyn & islands,Villa,13011.5,702,13011.5,0.0
2006Q3,Fyn & islands,Villa,12941.4,613,13011.5,-0.54
2006Q4,Fyn & islands,Villa,13378.5,599,13378.5,0.0
2007Q1,Fyn & islands,Villa,14849.6,622,14849.6,0.0
2007Q2,Fyn & islands,Villa,14456.8,721,14849.6,-2.65
2007Q3,Fyn & islands,Villa,14105.9,589,14849.6,-5.01
2007Q4,Fyn & islands,Villa,14570.5,594,14849.6,-1.88
2008Q1,Fyn & islands,Villa,13709.7,595,14849.6,-7.68
2008Q2,Fyn & islands,Villa,14866.6,640,14866.6,0.0
2008Q3,Fyn & islands,Villa,13961.5,447,14866.6,-6.09
2008Q4,Fyn & islands,Villa,13217.9,300,14866.6,-11.09
2009Q1,Fyn & islands,Villa,14121.4,291,14866.6,-5.01
2009Q2,Fyn & islands,Villa,13855.3,407,14866.6,-6.8
2009Q3,Fyn & islands,Villa,13435.5,405,14866.6,-9.63
2009Q4,Fyn & islands,Villa,12884.4,366,14866.6,-13.33
2010Q1,Fyn & islands,Villa,12806.6,420,14866.6,-13.86
2010Q2,Fyn & islands,Villa,13150.5,449,14866.6,-11.54
2010Q3,Fyn & islands,Villa,12531.8,521,14866.6,-15.71
2010Q4,Fyn & islands,Villa,12525.7,479,14866.6,-15.75
2011Q1,Fyn & islands,Villa,12419.7,364,14866.6,-16.46
2011Q2,Fyn & islands,Villa,12395.2,402,14866.6,-16.62
2011Q3,Fyn & islands,Villa,11953.5,406,14866.6,-19.6
2011Q4,Fyn & islands,Villa,12697.6,343,14866.6,-14.59
2012Q1,Fyn & islands,Villa,11370.1,344,14866.6,-23.52
2012Q2,Fyn & islands,Villa,11736.9,443,14866.6,-21.05
2012Q3,Fyn & islands,Villa,11754.1,418,14866.6,-20.94
2012Q4,Fyn & islands,Villa,11166.1,403,14866.6,-24.89
2013Q1,Fyn & islands,Villa,11632.9,344,14866.6,-21.75
2013Q2,Fyn & islands,Villa,11930.7,460,14866.6,-19.75
2013Q3,Fyn & islands,Villa,12303.5,404,14866.6,-17.24
2013Q4,Fyn & islands,Villa,11718.7,395,14866.6,-21.17
2014Q1,Fyn & islands,Villa,11764.5,414,14866.6,-20.87
2014Q2,Fyn & islands,Villa,12221.1,520,14866.6,-17.8
2014Q3,Fyn & islands,Villa,11231.4,510,14866.6,-24.45
2014Q4,Fyn & islands,Villa,12164.4,510,14866.6,-18.18
2015Q1,Fyn & islands,Villa,11664.8,568,14866.6,-21.54
2015Q2,Fyn & islands,Villa,13233.9,710,14866.6,-10.98
2015Q3,Fyn & islands,Villa,11814.2,657,14866.6,-20.53
2015Q4,Fyn & islands,Villa,12128.4,547,14866.6,-18.42
2016Q1,Fyn & islands,Villa,11887.1,588,14866.6,-20.04
2016Q2,Fyn & islands,Villa,13992.5,799,14866.6,-5.88
2016Q3,Fyn & islands,Villa,12516.2,688,14866.6,-15.81
2016Q4,Fyn & islands,Villa,12814.0,469,14866.6,-13.81
2017Q3,Fyn & islands,Villa,12430.5,767,14866.6,-16.39
2017Q4,Fyn & islands,Villa,12711.7,834,14866.6,-14.5
2018Q1,Fyn & islands,Villa,13416.1,841,14866.6,-9.76
2018Q2,Fyn & islands,Villa,12987.1,960,14866.6,-12.64
2018Q3,Fyn & islands,Villa,14991.8,970,14991.8,0.0
2018Q4,Fyn & islands,Villa,13457.1,870,14991.8,-10.24
2019Q1,Fyn & islands,Villa,13115.2,858,14991.8,-12.52
2019Q2,Fyn & islands,Villa,13706.3,1083,14991.8,-8.57
2019Q3,Fyn & islands,Villa,13767.5,1048,14991.8,-8.17
2019Q4,Fyn & islands,Villa,13646.2,948,14991.8,-8.98
2020Q1,Fyn & islands,Villa,13762.1,992,14991.8,-8.2
2020Q2,Fyn & islands,Villa,13792.5,1190,14991.8,-8.0
2020Q3,Fyn & islands,Villa,14332.6,1289,14991.8,-4.4
2020Q4,Fyn & islands,Villa,14103.0,1370,14991.8,-5.93
2021Q1,Fyn & islands,Villa,14015.3,1602,14991.8,-6.51
2021Q2,Fyn & islands,Villa,14370.7,1658,14991.8,-4.14
2021Q3,Fyn & islands,Villa,14704.2,1331,14991.8,-1.92
2021Q4,Fyn & islands,Villa,15226.1,1218,15226.1,0.0
2022Q1,Fyn & islands,Villa,13899.3,1248,15226.1,-8.71
2022Q2,Fyn & islands,Villa,14182.1,1266,15226.1,-6.86
2022Q3,Fyn & islands,Villa,13385.2,1010,15226.1,-12.09
2022Q4,Fyn & islands,Villa,13206.9,741,15226.1,-13.26
2023Q1,Fyn & islands,Villa,12854.8,936,15226.1,-15.57
2023Q2,Fyn & islands,Villa,13885.3,1142,15226.1,-8.81
2023Q3,Fyn & islands,Villa,14200.7,869,15226.1,-6.73
2023Q4,Fyn & islands,Villa,13810.5,957,15226.1,-9.3
2024Q1,Fyn & islands,Villa,14238.3,1045,15226.1,-6.49
2024Q2,Fyn & islands,Villa,14451.6,1217,15226.1,-5.09
2024Q3,Fyn & islands,Villa,13785.0,819,15226.1,-9.46
2024Q4,Fyn & islands,Villa,11852.6,45,15226.1,-22.16
1992Q1,Jutland,Apartment,36207.9,307,36207.9,0.0
1992Q2,Jutland,Apartment,35313.0,390,36207.9,-2.47
1992Q3,Jutland,Apartment,35438.2,216,36207.9,-2.13
1992Q4,Jutland,Apartment,37910.3,330,37910.3,0.0
1993Q1,Jutland,Apartment,48341.2,355,48341.2,0.0
1993Q2,Jutland,Apartment,53735.6,410,53735.6,0.0
1993Q3,Jutland,Apartment,31173.9,289,53735.6,-41.99
1993Q4,Jutland,Apartment,36391.5,303,53735.6,-32.28
1994Q1,Jutland,Apartment,33489.3,302,53735.6,-37.68
1994Q2,Jutland,Apartment,35909.2,501,53735.6,-33.17
1994Q3,Jutland,Apartment,33241.4,261,53735.6,-38.14
1994Q4,Jutland,Apartment,45169.7,506,53735.6,-15.94
1995Q1,Jutland,Apartment,33174.1,343,53735.6,-38.26
1995Q2,Jutland,Apartment,29213.8,359,53735.6,-45.63
1995Q3,Jutland,Apartment,26694.9,309,53735.6,-50.32
1995Q4,Jutland,Apartment,31060.4,405,53735.6,-42.2
1996Q1,Jutland,Apartment,40889.1,535,53735.6,-23.91
1996Q2,Jutland,Apartment,36177.1,356,53735.6,-32.68
1996Q3,Jutland,Apartment,27919.1,351,53735.6,-48.04
1996Q4,Jutland,Apartment,26715.9,393,53735.6,-50.28
1997Q1,Jutland,Apartment,30345.4,376,53735.6,-43.53
1997Q2,Jutland,Apartment,35657.5,458,53735.6,-33.64
1997Q3,Jutland,Apartment,40434.0,797,53735.6,-24.75
1997Q4,Jutland,Apartment,37180.2,511,53735.6,-30.81
1998Q1,Jutland,Apartment,30125.9,458,53735.6,-43.94
1998Q2,Jutland,Apartment,36689.7,524,53735.6,-31.72
1998Q3,Jutland,Apartment,30281.8,413,53735.6,-43.65
1998Q4,Jutland,Apartment,47382.1,729,53735.6,-11.82
1999Q1,Jutland,Apartment,34905.6,495,53735.6,-35.04
1999Q2,Jutland,Apartment,36624.7,537,53735.6,-31.84
1999Q3,Jutland,Apartment,26024.3,441,53735.6,-51.57
1999Q4,Jutland,Apartment,30403.7,476,53735.6,-43.42
2000Q1,Jutland,Apartment,36596.4,522,53735.6,-31.9
2000Q2,Jutland,Apartment,35848.9,541,53735.6,-33.29
2000Q3,Jutland,Apartment,33585.6,327,53735.6,-37.5
2000Q4,Jutland,Apartment,30155.4,432,53735.6,-43.88
2001Q1,Jutland,Apartment,32379.0,583,53735.6,-39.74
2001Q2,Jutland,Apartment,34703.5,544,53735.6,-35.42
2001Q3,Jutland,Apartment,28741.5,448,53735.6,-46.51
2001Q4,Jutland,Apartment,35781.9,519,53735.6,-33.41
2002Q1,Jutland,Apartment,27953.5,428,53735.6,-47.98
2002Q2,Jutland,Apartment,34206.2,549,53735.6,-36.34
2002Q3,Jutland,Apartment,27627.4,487,53735.6,-48.59
2002Q4,Jutland,Apartment,30685.5,458,53735.6,-42.9
2003Q1,Jutland,Apartment,28337.1,428,53735.6,-47.27
2003Q2,Jutland,Apartment,27188.1,430,53735.6,-49.4
2003Q3,Jutland,Apartment,24423.2,510,53735.6,-54.55
2003Q4,Jutland,Apartment,30782.5,742,53735.6,-42.71
2004Q1,Jutland,Apartment,30696.6,529,53735.6,-42.87
2004Q2,Jutland,Apartment,30010.7,531,53735.6,-44.15
2004Q3,Jutland,Apartment,25979.0,316,53735.6,-51.65
2004Q4,Jutland,Apartment,29320.4,528,53735.6,-45.44
2005Q1,Jutland,Apartment,29423.1,597,53735.6,-45.24
2005Q2,Jutland,Apartment,35132.6,796,53735.6,-34.62
2005Q3,Jutland,Apartment,30747.4,715,53735.6,-42.78
2005Q4,Jutland,Apartment,34064.9,873,53735.6,-36.61
2006Q1,Jutland,Apartment,33715.7,876,53735.6,-37.26
2006Q2,Jutland,Apartment,31434.4,675,53735.6,-41.5
2006Q3,Jutland,Apartment,34340.4,655,53735.6,-36.09
2006Q4,Jutland,Apartment,33372.7,567,53735.6,-37.89
2007Q1,Jutland,Apartment,37418.2,819,53735.6,-30.37
2007Q2,Jutland,Apartment,35159.7,780,53735.6,-34.57
2007Q3,Jutland,Apartment,32042.7,676,53735.6,-40.37
2007Q4,Jutland,Apartment,30877.9,719,53735.6,-42.54
2008Q1,Jutland,Apartment,33928.9,692,53735.6,-36.86
2008Q2,Jutland,Apartment,36074.6,771,53735.6,-32.87
2008Q3,Jutland,Apartment,29010.8,467,53735.6,-46.01
2008Q4,Jutland,Apartment,31529.1,535,53735.6,-41.33
2009Q1,Jutland,Apartment,25689.4,401,53735.6,-52.19
2009Q2,Jutland,Apartment,30902.2,566,53735.6,-42.49
2009Q3,Jutland,Apartment,38522.2,393,53735.6,-28.31
2009Q4,Jutland,Apartment,28739.5,548,53735.6,-46.52
2010Q1,Jutland,Apartment,30418.3,606,53735.6,-43.39
2010Q2,Jutland,Apartment,34289.6,651,53735.6,-36.19
2010Q3,Jutland,Apartment,28495.2,610,53735.6,-46.97
2010Q4,Jutland,Apartment,32005.9,706,53735.6,-40.44
2011Q1,Jutland,Apartment,33891.6,691,53735.6,-36.93
2011Q2,Jutland,Apartment,35476.7,627,53735.6,-33.98
2011Q3,Jutland,Apartment,31298.2,600,53735.6,-41.76
2011Q4,Jutland,Apartment,27774.1,592,53735.6,-48.31
2012Q1,Jutland,Apartment,29008.4,584,53735.6,-46.02
2012Q2,Jutland,Apartment,25842.0,537,53735.6,-51.91
2012Q3,Jutland,Apartment,26322.6,506,53735.6,-51.01
2012Q4,Jutland,Apartment,33943.9,600,53735.6,-36.83
2013Q1,Jutland,Apartment,29696.6,630,53735.6,-44.74
2013Q2,Jutland,Apartment,31380.7,617,53735.6,-41.6
2013Q3,Jutland,Apartment,29804.9,551,53735.6,-44.53
2013Q4,Jutland,Apartment,29783.4,659,53735.6,-44.57
2014Q1,Jutland,Apartment,28583.2,761,53735.6,-46.81
2014Q2,Jutland,Apartment,29470.9,627,53735.6,-45.16
2014Q3,Jutland,Apartment,26523.0,629,53735.6,-50.64
2014Q4,Jutland,Apartment,28326.7,834,53735.6,-47.29
2015Q1,Jutland,Apartment,29953.7,953,53735.6,-44.26
2015Q2,Jutland,Apartment,29462.8,1036,53735.6,-45.17
2015Q3,Jutland,Apartment,27334.9,845,53735.6,-49.13
2015Q4,Jutland,Apartment,30255.6,962,53735.6,-43.7
2016Q1,Jutland,Apartment,31476.2,1032,53735.6,-41.42
2016Q2,Jutland,Apartment,30653.5,1163,53735.6,-42.95
2016Q3,Jutland,Apartment,32262.3,1077,53735.6,-39.96
2016Q4,Jutland,Apartment,30657.3,757,53735.6,-42.95
2017Q3,Jutland,Apartment,29578.0,1191,53735.6,-44.96
2017Q4,Jutland,Apartment,31136.9,1558,53735.6,-42.06
2018Q1,Jutland,Apartment,30568.5,1373,53735.6,-43.11
2018Q2,Jutland,Apartment,32282.9,1543,53735.6,-39.92
2018Q3,Jutland,Apartment,28865.3,1218,53735.6,-46.28
2018Q4,Jutland,Apartment,28918.9,1352,53735.6,-46.18
2019Q1,Jutland,Apartment,28251.9,1507,53735.6,-47.42
2019Q2,Jutland,Apartment,30040.8,1480,53735.6,-44.1
2019Q3,Jutland,Apartment,32782.8,1538,53735.6,-38.99
2019Q4,Jutland,Apartment,29239.7,1440,53735.6,-45.59
2020Q1,Jutland,Apartment,31108.5,1537,53735.6,-42.11
2020Q2,Jutland,Apartment,28969.0,1461,53735.6,-46.09
2020Q3,Jutland,Apartment,30433.4,1830,53735.6,-43.36
2020Q4,Jutland,Apartment,33064.0,2240,53735.6,-38.47
2021Q1,Jutland,Apartment,31535.8,2504,53735.6,-41.31
2021Q2,Jutland,Apartment,33073.6,2518,53735.6,-38.45
2021Q3,Jutland,Apartment,32460.9,1893,53735.6,-39.59
2021Q4,Jutland,Apartment,32097.9,1881,53735.6,-40.27
2022Q1,Jutland,Apartment,29584.4,1931,53735.6,-44.94
